S no,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Air Quality Index (PM),Cloudiness, Power Consumption in A Zone
38500,19.21,85.3,4.914,196.3,68.63,157,0,30220.88496
38501,19.97,85.4,4.915,231.9,69.12,156,0,31151.15044
38502,20.37,84.1,4.915,258.8,73.8,153,0,31667.25664
38503,21.13,83.7,4.912,283.6,79.2,159,0,31966.72566
38504,21.31,82.6,4.914,315.6,91.1,154,0,32712.21239
38505,21.56,81.2,4.916,347.5,86,154,0,33591.50442
38506,21.51,79.8,4.918,371.4,88,151,0,33814.51327
38507,21.61,79.3,4.916,392.1,104.3,155,0,34247.78761
38508,21.94,78.7,4.917,441.6,122.4,153,0,34700.17699
38509,22.31,77.4,4.915,505.8,179,158,0,35490.26549
38510,22.48,75.8,4.917,585.9,235.2,152,0,36114.69027
38511,22.72,74,4.916,531,205.7,159,0,36299.46903
38512,22.68,73.5,4.916,514,130.5,153,0,36605.30973
38513,22.56,74.1,4.915,564.5,110.3,155,0,37172.38938
38514,22.41,74.4,4.917,419.7,121.1,156,0,37172.38938
38515,22.34,74.3,4.917,259.4,147.7,155,0,37350.79646
38516,22.74,74.6,4.917,592.1,161.7,156,0,37624.77876
38517,23.02,72.4,4.92,557.1,145.2,153,0,38038.93805
38518,23.22,70.7,4.918,551,139,159,0,38102.65487
38519,23.39,69.42,4.917,622.2,178.6,156,0,38363.89381
38520,23.68,67.46,4.923,709,219.2,159,0,38274.69027
38521,23.8,66.86,4.922,767,176.2,153,0,38472.21239
38522,23.88,66.39,4.923,620.7,134.5,155,0,38663.36283
38523,23.81,66.62,4.925,679.4,136,158,0,38682.47788
38524,23.85,65.99,4.922,758,142.5,155,0,38580.53097
38525,23.93,66.32,4.928,706,195.5,158,0,38255.57522
38526,23.96,66.69,4.936,648.2,236.6,151,0,38325.66372
38527,24.11,65.76,4.932,603.8,217.5,159,0,38561.41593
38528,23.89,66.46,4.932,560.6,190.8,158,0,38516.81416
38529,23.95,66.69,4.946,589,188.8,157,0,38121.76991
38530,23.78,66.39,4.947,290,163.7,159,0,37987.9646
38531,23.68,66.62,4.944,368.8,187.2,158,0,37612.0354
38532,23.55,67.89,4.948,376.5,204.4,159,0,37248.84956
38533,23.5,68.42,4.943,668.9,206.2,152,0,37274.33628
38534,23.66,68.66,4.948,810,177.2,150,0,37287.07965
38535,23.59,68.62,4.941,535.6,171.6,154,0,36923.89381
38536,23.27,69.32,4.938,153.6,123.1,158,0,36955.75221
38537,23.1,70.3,4.929,217.1,161.6,157,0,36739.11504
38538,23.23,70.8,4.943,639,206.5,159,0,36847.43363
38539,23.62,69.76,4.946,725,175.9,150,0,36573.45133
38540,23.63,70.1,4.952,658.5,167.8,158,0,36675.39823
38541,23.74,69.79,4.955,506.9,175.1,153,0,36586.19469
38542,23.57,70.1,4.955,446.8,117.9,153,0,36299.46903
38543,23.62,69.72,4.957,509.5,123.1,156,0,36248.49558
38544,23.56,69.96,4.957,529.2,95.3,156,0,35968.14159
38545,23.46,69.72,4.967,501,92.9,157,0,35738.76106
38546,23.76,69.72,4.964,481.6,108.5,153,0,35675.04425
38547,23.57,69.02,4.967,409.1,111.1,152,0,35706.90265
38548,23.55,69.96,4.966,428.8,91.3,156,0,35738.76106
38549,23.58,69.52,4.966,405.4,85.7,158,0,35827.9646
38550,23.61,69.86,4.956,360.2,74.5,155,0,35929.9115
38551,23.6,70.9,4.953,329,70.3,158,0,35891.68142
38552,23.33,73,4.945,291.7,65.71,155,0,35706.90265
38553,23.24,73.8,4.96,208.6,67.28,150,0,35738.76106
38554,23.02,75.4,4.967,219.2,60.99,158,0,36146.54867
38555,22.9,76.1,4.977,163.5,69.4,157,0,36649.9115
38556,22.64,77.7,4.985,160.8,96.1,157,0,37318.93805
38557,22.49,77.8,4.982,148.3,122.3,159,0,38121.76991
38558,22.31,78.6,4.974,81.2,79.2,158,0,39791.15044
38559,22.12,78.9,4.958,62.85,54.39,152,0,43333.80531
38560,22,79.5,4.941,46.58,40.45,159,0,46494.15929
38561,21.99,80.2,4.942,30.57,27.71,158,0,47379.82301
38562,21.95,80.8,4.949,15.53,14.21,151,0,47641.06195
38563,21.83,80.9,4.959,4.669,4.027,154,0,47309.73451
38564,21.7,80.9,4.936,1.755,1.471,150,0,47124.95575
38565,21.64,81.2,4.952,0.472,0.482,156,0,47290.61947
38566,21.65,81.7,4.927,0.128,0.141,156,0,47386.19469
38567,21.54,81.8,4.922,0.069,0.126,156,0,47048.49558
38568,21.4,82,4.925,0.102,0.089,151,0,46933.80531
38569,21.41,82,4.921,0.091,0.096,152,0,46819.11504
38570,21.37,81.9,4.924,0.095,0.085,155,0,46749.02655
38571,21.3,82.1,4.923,0.099,0.07,153,0,46800
38572,21.22,82.1,4.921,0.099,0.067,154,0,46640.70796
38573,21.21,81.6,4.924,0.091,0.085,159,0,46532.38938
38574,21.25,81.3,4.925,0.099,0.078,151,0,46092.74336
38575,21.27,80.8,4.922,0.077,0.096,158,0,45200.70796
38576,21.24,80.4,4.925,0.091,0.107,153,0,44640
38577,21.15,79.8,4.921,0.073,0.122,152,0,43741.59292
38578,20.94,79.3,4.92,0.08,0.089,152,0,42996.10619
38579,20.85,79.3,4.925,0.099,0.1,158,0,42537.34513
38580,20.89,78.9,4.924,0.069,0.144,151,0,41740.88496
38581,20.81,79,4.919,0.102,0.096,159,0,40861.59292
38582,20.92,79.1,4.92,0.099,0.111,155,0,39791.15044
38583,21.21,78.7,4.919,0.069,0.089,155,0,38905.48673
38584,21.28,78.6,4.919,0.084,0.1,153,0,37873.27434
38585,21.24,78.8,4.916,0.099,0.093,158,0,36872.92035
38586,21.08,79.3,4.92,0.062,0.119,155,0,35968.14159
38587,20.79,79.7,4.919,0.084,0.13,153,0,35082.47788
38588,20.19,81.2,4.92,0.058,0.111,153,0,34241.41593
38589,20.3,82.1,4.918,0.088,0.111,158,0,33706.19469
38590,20.66,81.5,4.918,0.066,0.111,155,0,33126.37168
38591,20.78,81.1,4.918,0.088,0.096,152,0,32616.63717
38592,20.79,81.1,4.919,0.121,0.137,158,0,32049.55752
38593,20.38,81.3,4.913,0.095,0.133,150,0,31622.65487
38594,19.59,83.3,4.916,0.08,0.104,158,0,31208.49558
38595,19.3,84.9,4.916,0.088,0.096,150,0,30596.81416
38596,19.05,85.5,4.914,0.084,0.119,156,0,29985.13274
38597,18.91,85.7,4.916,0.124,0.104,159,0,29743.00885
38598,18.85,87.5,4.918,0.11,0.082,154,0,29545.48673
38599,19.07,87.2,4.915,0.099,0.133,157,0,28831.85841
38600,19.07,87.4,4.915,0.069,0.122,153,0,28481.41593
38601,19.12,87.7,4.917,0.095,0.115,157,0,28430.44248
38602,18.92,87.7,4.915,0.073,0.167,151,0,28468.67257
38603,18.84,87.7,4.914,0.069,0.126,154,0,28353.9823
38604,19.06,88.2,4.916,0.099,0.159,151,0,28003.53982
38605,19.04,87.9,4.914,0.099,0.078,150,0,27907.9646
38606,18.64,88.5,4.916,0.091,0.1,158,0,27780.53097
38607,18.61,88.9,4.916,0.073,0.148,154,0,27684.95575
38608,18.72,89,4.916,0.084,0.122,151,0,27691.32743
38609,18.72,88.9,4.913,0.058,0.23,159,0,27519.29204
38610,18.69,88.9,4.916,0.091,0.148,158,0,26589.02655
38611,18.65,89.3,4.917,0.099,0.1,150,0,27105.13274
38612,18.65,89.3,4.916,0.062,0.115,153,0,27015.9292
38613,18.63,89.4,4.915,0.095,0.141,152,0,26894.86726
38614,18.5,89.4,4.915,0.077,0.156,153,0,26659.11504
38615,18.32,90.1,4.915,0.091,0.126,159,0,26544.42478
38616,18.48,89.9,4.917,0.077,0.137,156,0,26563.53982
38617,18.52,90.3,4.916,0.095,0.104,151,0,26684.60177
38618,18.61,89.9,4.916,0.058,0.159,150,0,26780.17699
38619,18.51,90.2,4.914,0.084,0.111,150,0,27028.67257
38620,18.47,90,4.918,0.091,0.141,156,0,27181.59292
38621,18.72,90.1,4.915,0.113,0.093,152,0,27920.70796
38622,18.75,90.2,4.916,0.102,0.111,153,0,27856.99115
38623,18.2,90.2,4.919,0.091,0.144,157,0,27347.25664
38624,18.32,90.4,4.917,0.088,0.126,151,0,27302.65487
38625,18.47,90.2,4.918,0.073,0.096,156,0,27614.86726
38626,18.5,89.9,4.916,0.073,0.104,150,0,27124.24779
38627,18.73,90.3,4.916,0.084,0.082,153,0,26041.06195
38628,18.78,90.1,4.916,0.091,0.13,158,0,25435.75221
38629,18.49,90,4.916,0.091,0.093,154,0,25977.34513
38630,18.32,89.5,4.916,0.062,0.1,154,0,26378.76106
38631,18.2,89.8,4.919,0.088,0.144,151,0,26518.93805
38632,18.09,89.7,4.916,0.062,0.156,156,0,26181.23894
38633,17.95,90.1,4.914,0.095,0.152,156,0,25365.66372
38634,17.96,90,4.914,0.267,0.274,158,0,25072.56637
38635,17.68,90,4.918,1.799,1.43,157,0,26066.54867
38636,17.71,90.6,4.913,5.455,4.479,152,0,26327.78761
38637,17.68,90.5,4.915,13.69,11.09,158,0,26410.61947
38638,17.7,90.3,4.914,22.25,18.22,151,0,26072.92035
38639,17.49,90.1,4.913,34.96,28.98,157,0,26601.76991
38640,17.59,90.5,4.911,47.76,39.62,151,0,26831.15044
38641,18,90.6,4.912,99.8,61.9,150,0,27557.52212
38642,18.41,90.4,4.911,172,68.39,155,0,27156.10619
38643,18.73,89.9,4.912,183.7,61.91,152,0,25047.07965
38644,19.08,89.5,4.915,162.8,84.9,156,0,25524.95575
38645,19.5,88.9,4.913,193.9,117.9,150,0,25837.16814
38646,20.12,89.2,4.913,353.6,122.5,150,0,26353.27434
38647,20.4,88.1,4.914,367.4,135.9,159,0,26761.06195
38648,20.61,87,4.914,275.9,177.3,158,0,27691.32743
38649,21.02,86.3,4.919,366.1,147.8,154,0,28124.60177
38650,21.25,85,4.913,361.2,119.9,155,0,28621.59292
38651,21.52,82.8,4.916,518.7,129.4,156,0,29233.27434
38652,21.79,81.7,4.916,531.2,110.1,152,0,29864.0708
38653,21.95,78.9,4.916,530.9,95.9,150,0,30144.42478
38654,22.07,76.7,4.916,558.9,79.2,150,0,30456.63717
38655,22.58,74.8,4.917,563.1,73.9,151,0,30819.82301
38656,22.59,71.1,4.915,593.7,71.7,150,0,31061.9469
38657,22.78,71.1,4.914,604.6,68.39,159,0,31686.37168
38658,22.88,69.09,4.915,623.5,60.96,156,0,31903.00885
38659,22.86,67.69,4.917,640,54.82,154,0,32164.24779
38660,22.9,67.26,4.918,653.9,53.07,151,0,32240.70796
38661,23.07,67.02,4.919,668.2,48.68,159,0,32495.57522
38662,23.24,63.89,4.921,682.2,46.49,152,0,32597.52212
38663,23.43,62.82,4.924,695.9,44.93,150,0,32686.72566
38664,23.34,62.32,4.925,709,43.35,154,0,33120
38665,23.51,62.02,4.921,719,42.25,152,0,33164.60177
38666,23.53,61.29,4.927,728,41.09,153,0,33489.55752
38667,23.61,60.65,4.926,736,40.03,159,0,33374.86726
38668,23.65,59.85,4.925,741,39.37,152,0,33910.0885
38669,23.93,60.49,4.94,744,39.24,159,0,34094.86726
38670,23.86,59.62,4.98,748,38.53,153,0,34056.63717
38671,23.95,59.95,5.007,751,37.85,155,0,34107.61062
38672,24.03,59.89,4.998,750,37.47,156,0,33865.48673
38673,23.9,61.65,5.012,747,37.45,158,0,33903.71681
38674,23.74,62.69,5.009,745,37.19,159,0,33871.85841
38675,23.8,62.59,5.014,740,37.23,155,0,33776.28319
38676,23.91,62.59,5.004,732,37.66,152,0,33693.45133
38677,23.76,64.12,5.004,722,38.36,150,0,33534.15929
38678,23.53,64.35,5.019,709,38.15,150,0,34133.09735
38679,23.58,64.25,5.001,696.4,37.96,159,0,34330.61947
38680,23.55,64.52,5.014,683.9,37.74,154,0,34018.40708
38681,23.55,65.62,4.988,673.2,37.3,158,0,34075.75221
38682,23.92,64.85,5.001,657.6,38,158,0,34534.51327
38683,23.61,66.86,4.989,635.7,39.35,158,0,34419.82301
38684,23.2,68.06,5.012,616.7,39.9,155,0,35044.24779
38685,23.29,68.46,4.983,596,40.28,155,0,35401.06195
38686,23.34,67.82,4.998,571.7,40.26,159,0,35776.99115
38687,23.27,68.19,5,544,40.73,154,0,35624.0708
38688,23.32,68.56,4.941,522.6,40.47,157,0,35375.57522
38689,23.25,68.29,4.933,498.4,38.92,150,0,35528.49558
38690,23.17,69.06,4.929,471.3,38.32,154,0,34999.64602
38691,23.14,68.86,4.918,445,37.63,152,0,34929.55752
38692,23.29,67.59,4.926,415.9,36.77,159,0,34636.46018
38693,23.29,65.59,4.93,386.9,36.24,153,0,34840.35398
38694,23.24,65.26,4.95,357.5,35.37,159,0,35222.65487
38695,23.3,66.19,4.943,326.1,34.87,156,0,35299.11504
38696,23.04,66.49,4.941,295.7,34.03,154,0,35337.34513
38697,23.06,66.86,4.934,263.3,33.1,157,0,36146.54867
38698,22.99,65.92,4.93,232.3,31.82,154,0,36739.11504
38699,23.02,66.19,4.921,201.5,32.88,154,0,37433.62832
38700,22.95,67.42,4.918,171.3,43.83,155,0,38504.0708
38701,22.82,67.19,4.924,142.9,85.7,158,0,39555.39823
38702,22.85,67.19,4.92,115.3,116.1,153,0,41638.93805
38703,22.72,67.06,4.923,88.7,100.4,156,0,44964.95575
38704,22.75,66.79,4.917,61.94,73,150,0,47093.09735
38705,22.67,66.46,4.92,34.16,34.2,153,0,47653.80531
38706,22.57,66.76,4.921,21.24,21.49,158,0,48118.93805
38707,22.45,67.09,4.926,8.39,7.26,150,0,48080.70796
38708,22.36,67.79,4.933,3.564,3.127,158,0,48189.02655
38709,22.26,68.32,4.937,0.94,0.863,150,0,48303.71681
38710,22.19,68.52,4.921,0.186,0.144,150,0,48329.20354
38711,22.1,69.22,4.923,0.088,0.093,151,0,47864.0708
38712,22.01,69.29,4.932,0.069,0.122,155,0,47539.11504
38713,21.97,69.46,4.943,0.08,0.085,153,0,47813.09735
38714,21.96,69.29,4.987,0.091,0.085,153,0,47889.55752
38715,21.95,68.86,4.947,0.099,0.082,153,0,47392.56637
38716,21.94,69.59,4.926,0.077,0.067,155,0,46984.77876
38717,21.81,70.4,4.923,0.073,0.115,159,0,46806.37168
38718,21.72,71.3,4.922,0.102,0.089,156,0,46360.35398
38719,21.61,72.4,4.917,0.095,0.056,155,0,45684.95575
38720,21.49,73.2,4.921,0.113,0.078,159,0,45289.9115
38721,21.43,73.7,4.924,0.08,0.089,157,0,44913.9823
38722,21.44,74.1,4.919,0.08,0.074,158,0,44213.09735
38723,21.4,74.6,4.922,0.062,0.148,155,0,43168.14159
38724,21.36,75.3,4.922,0.073,0.107,151,0,42333.45133
38725,21.32,75.8,4.916,0.073,0.096,157,0,41893.80531
38726,21.27,77.1,4.918,0.08,0.122,158,0,40944.42478
38727,21.1,78.1,4.919,0.062,0.111,157,0,40096.99115
38728,20.99,78.7,4.917,0.069,0.126,156,0,38778.0531
38729,20.93,78.9,4.918,0.058,0.111,154,0,38179.11504
38730,20.9,78.9,4.921,0.066,0.122,157,0,37344.42478
38731,20.91,78.9,4.914,0.058,0.137,159,0,36197.52212
38732,20.87,79.1,4.915,0.073,0.119,157,0,35299.11504
38733,20.87,79.2,4.914,0.08,0.111,155,0,34763.89381
38734,20.91,79.3,4.917,0.073,0.122,152,0,34120.35398
38735,20.89,79.5,4.917,0.073,0.122,153,0,33464.0708
38736,20.89,79.9,4.917,0.08,0.089,156,0,33011.68142
38737,20.92,80.2,4.912,0.058,0.104,152,0,32310.79646
38738,20.88,81,4.915,0.073,0.111,158,0,31813.80531
38739,20.67,82.2,4.915,0.088,0.089,155,0,31335.9292
38740,20.5,83.1,4.912,0.077,0.111,150,0,30756.10619
38741,20.43,83.5,4.912,0.069,0.1,152,0,30310.0885
38742,20.43,83.7,4.913,0.073,0.104,152,0,29851.32743
38743,20.42,84.3,4.911,0.055,0.111,151,0,29513.62832
38744,20.49,84.5,4.913,0.073,0.107,154,0,29169.55752
38745,20.46,84.7,4.915,0.062,0.13,158,0,28965.66372
38746,20.54,84.5,4.914,0.058,0.063,159,0,28863.71681
38747,20.67,81.7,4.914,0.073,0.111,151,0,28768.14159
38748,20.78,79.7,4.918,0.08,0.119,151,0,28608.84956
38749,21.01,78,4.916,0.069,0.093,152,0,28175.57522
38750,21.18,75.8,4.916,0.044,0.107,155,0,27907.9646
38751,21.25,73.7,4.914,0.044,0.152,158,0,27856.99115
38752,21.07,74,4.917,0.058,0.1,153,0,27958.93805
38753,21.08,73.7,4.915,0.088,0.144,150,0,27812.38938
38754,21.25,73.2,4.917,0.066,0.13,151,0,27640.35398
38755,21.35,72.9,4.917,0.062,0.093,154,0,27735.9292
38756,21.17,74.8,4.916,0.04,0.17,153,0,27633.9823
38757,20.9,76.4,4.916,0.062,0.148,155,0,27487.43363
38758,20.67,77.9,4.916,0.055,0.156,157,0,27328.14159
38759,20.53,78.9,4.917,0.073,0.122,156,0,27283.53982
38760,20.45,80.1,4.913,0.051,0.119,154,0,27391.85841
38761,20.5,80.3,4.916,0.044,0.13,155,0,27551.15044
38762,20.49,80.7,4.916,0.069,0.13,157,0,27493.80531
38763,20.56,80.9,4.913,0.062,0.13,158,0,27455.57522
38764,20.6,81,4.911,0.062,0.126,155,0,27640.35398
38765,20.64,81.2,4.912,0.062,0.089,151,0,28366.72566
38766,20.64,81.5,4.911,0.044,0.122,155,0,28252.0354
38767,20.64,82.2,4.914,0.058,0.159,158,0,27927.07965
38768,20.55,83.1,4.913,0.055,0.111,156,0,28143.71681
38769,20.47,83.8,4.912,0.051,0.152,152,0,28181.9469
38770,20.43,84.2,4.914,0.077,0.115,154,0,27716.81416
38771,20.38,84.6,4.913,0.073,0.104,156,0,26735.57522
38772,20.21,85.1,4.912,0.091,0.1,159,0,26238.58407
38773,20.04,85.7,4.914,0.062,0.137,159,0,26244.95575
38774,19.87,86.3,4.912,0.055,0.148,157,0,26557.16814
38775,19.78,87.1,4.912,0.048,0.133,153,0,26735.57522
38776,19.8,87.4,4.911,0.066,0.119,155,0,26907.61062
38777,19.74,87.8,4.91,0.062,0.163,151,0,26499.82301
38778,19.69,88,4.91,0.267,0.245,156,0,26193.9823
38779,19.63,88.5,4.915,1.521,1.263,155,0,26990.44248
38780,19.64,88.7,4.911,5.835,4.801,150,0,27519.29204
38781,19.64,88.9,4.912,15.32,11.69,155,0,27646.72566
38782,19.69,89.1,4.909,24.3,17.33,156,0,28207.43363
38783,19.67,89.1,4.909,49.6,24.56,151,0,28857.34513
38784,19.67,89.1,4.912,61.78,30.22,154,0,29271.50442
38785,19.7,89.3,4.912,99.8,37.31,153,0,29819.46903
38786,19.81,89.2,4.909,144.1,44.98,154,0,30431.15044
38787,19.99,89.1,4.91,171.4,46.64,156,0,31023.71681
38788,20.3,88.2,4.913,195.5,49.98,159,0,31240.35398
38789,20.73,86.5,4.913,203.4,54.31,158,0,31374.15929
38790,21.01,84.2,4.911,189.8,56.63,154,0,31514.33628
38791,21.26,81.2,4.911,217.6,77.4,155,0,32278.93805
38792,21.69,78.5,4.913,184.3,62.96,159,0,32973.45133
38793,22.26,72.7,4.916,248.7,73.5,159,0,33661.59292
38794,22.66,67.96,4.913,391.6,69.65,159,0,34063.00885
38795,23.03,64.99,4.916,380.2,72.1,156,0,34483.53982
38796,23.22,62.72,4.919,381.4,96.4,153,0,34693.80531
38797,23.27,62.72,4.916,249.2,99.1,154,0,35311.85841
38798,23.47,61.72,4.917,357.5,92.2,150,0,36127.43363
38799,23.75,59.89,4.92,446.6,90.9,154,0,36159.29204
38800,23.78,59.05,4.923,255.8,95.8,153,0,36528.84956
38801,23.67,59.59,4.927,266.4,126.1,156,0,37057.69912
38802,23.77,59.45,4.922,279.2,148,156,0,37191.50442
38803,23.84,59.46,4.924,332,147.1,158,0,37248.84956
38804,23.49,62.33,4.927,343.5,141.2,152,0,37605.66372
38805,23.57,62.33,4.926,618.7,96.8,155,0,37796.81416
38806,23.88,61.99,4.925,613.2,104.2,151,0,38325.66372
38807,23.9,62.36,4.925,682.4,92,157,0,38427.61062
38808,24,62.26,4.924,559.1,91,150,0,38682.47788
38809,23.91,61.09,4.928,553.7,102.6,152,0,38338.40708
38810,24.04,59.22,4.922,567,118,157,0,38478.58407
38811,24.06,58.12,4.928,526.4,132.4,153,0,38523.18584
38812,24.1,57.59,4.926,620.8,133.4,151,0,38389.38053
38813,24.32,57.93,4.932,587.7,157.8,155,0,38115.39823
38814,24.08,58.26,4.927,395.9,145.9,156,0,38064.42478
38815,24.21,59.32,4.94,713,110.1,159,0,37669.38053
38816,24.47,59.66,4.933,720,104.3,150,0,37866.90265
38817,24.36,61.62,4.928,748,118.9,157,0,37854.15929
38818,24.24,62.06,4.921,756,107.4,150,0,37350.79646
38819,24.5,62.16,4.926,777,132.5,151,0,37452.74336
38820,24.34,61.83,4.925,732,144.9,156,0,37656.63717
38821,24.3,62.02,4.921,725,131.8,154,0,37586.54867
38822,24.56,62.42,4.921,717,115.9,158,0,37777.69912
38823,24.59,61.89,4.924,699.1,106.4,151,0,37573.80531
38824,24.3,63.59,4.919,666.7,108.6,151,0,37471.85841
38825,24.2,63.82,4.921,622.6,148.6,151,0,37618.40708
38826,24.16,64.76,4.922,477.3,118.3,152,0,37440
38827,24.22,64.76,4.922,522,114.6,159,0,37261.59292
38828,24.05,66.19,4.922,313.9,129.9,159,0,36809.20354
38829,23.9,66.43,4.92,358.2,151.2,156,0,36662.65487
38830,23.95,66.36,4.921,519.5,193.7,155,0,36407.78761
38831,23.89,67.5,4.922,238,147.8,159,0,36344.0708
38832,23.46,69.23,4.924,164.7,132.7,152,0,36006.37168
38833,23.32,70.7,4.93,195.7,168.3,154,0,35751.50442
38834,23.14,71.9,4.928,205,172.9,158,0,35808.84956
38835,23.16,72.1,4.922,215.6,178.8,156,0,35923.53982
38836,23.06,72.7,4.925,200.2,160.8,157,0,35968.14159
38837,22.97,73.1,4.921,178.4,146.9,153,0,35891.68142
38838,22.94,73.9,4.922,209.1,166.1,156,0,36286.72566
38839,22.97,74.1,4.925,269,192.9,158,0,36783.71681
38840,23.17,73.5,4.926,399.9,235.9,154,0,37408.14159
38841,23.21,74.2,4.92,297.3,183.4,154,0,37624.77876
38842,22.99,75.9,4.92,216.4,128.6,158,0,38344.77876
38843,22.85,76.5,4.917,166.6,114.6,155,0,39313.27434
38844,22.82,76.7,4.919,157.7,113.9,153,0,40256.28319
38845,22.75,76.6,4.931,86.2,75.1,155,0,41192.92035
38846,22.63,77.7,4.932,80.4,69.77,151,0,43027.9646
38847,22.59,78.2,4.926,64.26,60.58,153,0,45799.64602
38848,22.45,80.2,4.921,28.62,27.36,152,0,47819.46903
38849,22.14,80.6,4.922,23.61,19.43,150,0,48010.61947
38850,22.1,79.3,4.921,13.3,10.88,155,0,47978.76106
38851,22.3,78.5,4.925,3.649,2.945,152,0,47793.9823
38852,22.29,79.3,4.922,0.424,0.285,155,0,48131.68142
38853,22.11,79,4.924,0.154,0.163,159,0,48157.16814
38854,22.22,78.1,4.921,0.08,0.111,153,0,48316.46018
38855,22.31,78.4,4.919,0.051,0.137,150,0,48036.10619
38856,22.31,78.3,4.923,0.073,0.111,152,0,47774.86726
38857,22.36,77.4,4.919,0.073,0.1,151,0,47653.80531
38858,22.38,77.4,4.921,0.066,0.126,158,0,47265.13274
38859,22.37,77,4.92,0.062,0.119,158,0,46666.19469
38860,22.44,76.5,4.917,0.066,0.122,158,0,46557.87611
38861,22.45,76.6,4.922,0.084,0.13,153,0,46379.46903
38862,22.48,76.8,4.924,0.066,0.122,155,0,46239.29204
38863,22.48,77.2,4.915,0.058,0.126,150,0,45818.76106
38864,22.43,77.9,4.918,0.088,0.137,156,0,44971.32743
38865,22.38,78.5,4.919,0.084,0.133,153,0,44079.29204
38866,22.29,79.4,4.915,0.055,0.159,156,0,43346.54867
38867,22.1,80.5,4.919,0.051,0.137,151,0,42639.29204
38868,21.99,81.1,4.92,0.066,0.144,150,0,41760
38869,21.94,81.4,4.914,0.062,0.078,151,0,41141.9469
38870,21.95,81.6,4.918,0.058,0.148,152,0,40351.85841
38871,21.9,81.8,4.918,0.037,0.159,159,0,39364.24779
38872,21.73,82.5,4.919,0.091,0.115,155,0,38370.26549
38873,21.59,83.1,4.918,0.055,0.148,159,0,37478.23009
38874,21.45,83.2,4.922,0.055,0.1,156,0,36484.24779
38875,21.43,82.7,4.915,0.058,0.156,159,0,35630.44248
38876,21.35,81.7,4.916,0.08,0.126,157,0,34814.86726
38877,21.27,80,4.918,0.088,0.096,156,0,33680.70796
38878,21.28,78.7,4.917,0.04,0.159,153,0,33285.66372
38879,21.23,79.2,4.919,0.069,0.1,152,0,32775.9292
38880,21.1,79.6,4.915,0.062,0.126,159,0,32183.36283
38881,21.06,80,4.912,0.077,0.119,157,0,31482.47788
38882,20.93,80.7,4.914,0.069,0.078,152,0,30609.55752
38883,20.75,80.9,4.918,0.08,0.104,154,0,30545.84071
38884,20.48,81,4.916,0.058,0.111,157,0,29908.67257
38885,20.52,79.4,4.918,0.058,0.119,158,0,29296.99115
38886,20.79,76.3,4.918,0.055,0.152,150,0,28882.83186
38887,21.05,73,4.916,0.091,0.096,152,0,28653.45133
38888,20.78,73.8,4.915,0.08,0.107,157,0,28271.15044
38889,20.73,73.6,4.917,0.069,0.115,155,0,27927.07965
38890,20.81,74.4,4.917,0.095,0.126,155,0,27907.9646
38891,20.61,75.6,4.918,0.077,0.133,151,0,27786.90265
38892,20.38,75.6,4.919,0.055,0.122,155,0,27684.95575
38893,21.02,70.6,4.918,0.069,0.126,152,0,27691.32743
38894,21.36,65.76,4.917,0.062,0.126,159,0,27436.46018
38895,21.42,64.95,4.918,0.066,0.133,157,0,27391.85841
38896,21.4,66.29,4.916,0.091,0.133,158,0,27347.25664
38897,21.44,66.66,4.918,0.073,0.119,156,0,27245.30973
38898,21.5,66.56,4.917,0.04,0.126,155,0,27086.0177
38899,21.52,66.89,4.916,0.091,0.107,155,0,26741.9469
38900,21.44,68.49,4.92,0.08,0.089,152,0,26926.72566
38901,21.16,70.3,4.921,0.08,0.089,157,0,26888.49558
38902,21.14,70.6,4.918,0.073,0.13,152,0,26703.71681
38903,21.15,71,4.921,0.088,0.126,153,0,26748.31858
38904,21.18,71.2,4.92,0.091,0.148,158,0,26805.66372
38905,21.19,72,4.918,0.08,0.133,154,0,26786.54867
38906,21.12,73.1,4.92,0.066,0.115,155,0,26614.51327
38907,20.91,75.1,4.916,0.073,0.144,153,0,27117.87611
38908,20.76,75.8,4.916,0.077,0.119,156,0,27175.22124
38909,20.7,76.3,4.916,0.073,0.126,157,0,27837.87611
38910,20.68,76.1,4.916,0.073,0.115,151,0,28118.23009
38911,20.69,76.2,4.918,0.08,0.122,153,0,27786.90265
38912,20.64,77.1,4.916,0.077,0.089,153,0,27952.56637
38913,20.58,77.8,4.913,0.073,0.1,159,0,28156.46018
38914,20.55,78.3,4.915,0.073,0.111,151,0,27621.23894
38915,20.55,79,4.913,0.066,0.093,159,0,26359.64602
38916,20.45,80.2,4.913,0.044,0.126,155,0,26060.17699
38917,20.34,81.4,4.917,0.062,0.085,153,0,26257.69912
38918,20.07,82.6,4.912,0.051,0.141,151,0,26824.77876
38919,19.97,83.1,4.915,0.066,0.148,154,0,27003.18584
38920,19.92,83.8,4.913,0.066,0.111,154,0,26748.31858
38921,19.87,84.2,4.913,0.069,0.093,150,0,26327.78761
38922,19.85,84.7,4.911,0.077,0.096,152,0,26168.49558
38923,19.85,84.7,4.912,0.391,0.352,158,0,26837.52212
38924,19.81,84.7,4.912,1.784,1.541,156,0,27659.46903
38925,19.66,84.3,4.91,4.124,3.542,158,0,28041.76991
38926,19.65,83.5,4.912,14.4,11.32,153,0,28800
38927,19.76,82.7,4.912,25.93,18.46,157,0,28946.54867
